Waktu,Beban_MW,Suhu_C,Jam,Hari_Minggu,Bulan,Adalah_Libur
2022-03-15 16:00:00,81.88,24.6,16,1,3,0
2022-03-15 17:00:00,85.22,25.6,17,1,3,0
2022-03-15 18:00:00,85.22,26.0,18,1,3,0
2022-03-15 19:00:00,87.87,28.3,19,1,3,0
2022-03-15 20:00:00,90.27,27.5,20,1,3,0
2022-03-15 21:00:00,88.42,29.2,21,1,3,0
2022-03-15 22:00:00,84.09,29.4,22,1,3,0
2022-03-15 23:00:00,73.39,29.8,23,1,3,0
2022-03-16 00:00:00,50.57,31.0,0,2,3,0
2022-03-16 01:00:00,51.51,31.8,1,2,3,0
2022-03-16 02:00:00,49.89,31.7,2,2,3,0
2022-03-16 03:00:00,54.04,31.3,3,2,3,0
2022-03-16 04:00:00,51.35,30.3,4,2,3,0
2022-03-16 05:00:00,53.0,30.8,5,2,3,0
2022-03-16 06:00:00,57.21,28.8,6,2,3,0
2022-03-16 07:00:00,64.87,29.6,7,2,3,0
2022-03-16 08:00:00,69.22,28.1,8,2,3,0
2022-03-16 09:00:00,74.47,25.8,9,2,3,0
2022-03-16 10:00:00,74.1,25.8,10,2,3,0
2022-03-16 11:00:00,75.53,24.6,11,2,3,0
2022-03-16 12:00:00,77.56,24.8,12,2,3,0
2022-03-16 13:00:00,78.75,25.2,13,2,3,0
2022-03-16 14:00:00,81.4,22.5,14,2,3,0
2022-03-16 15:00:00,81.3,24.2,15,2,3,0
2022-03-16 16:00:00,80.91,24.4,16,2,3,0
2022-03-16 17:00:00,81.34,25.7,17,2,3,0
2022-03-16 18:00:00,87.48,26.2,18,2,3,0
2022-03-16 19:00:00,88.51,26.4,19,2,3,0
2022-03-16 20:00:00,90.48,27.7,20,2,3,0
2022-03-16 21:00:00,89.26,28.4,21,2,3,0
2022-03-16 22:00:00,80.99,30.9,22,2,3,0
2022-03-16 23:00:00,74.0,30.8,23,2,3,0
2022-03-17 00:00:00,51.25,33.0,0,3,3,0
2022-03-17 01:00:00,51.69,31.8,1,3,3,0
2022-03-17 02:00:00,50.95,31.4,2,3,3,0
2022-03-17 03:00:00,53.2,30.7,3,3,3,0
2022-03-17 04:00:00,52.93,30.0,4,3,3,0
2022-03-17 05:00:00,52.7,29.6,5,3,3,0
2022-03-17 06:00:00,58.22,30.2,6,3,3,0
2022-03-17 07:00:00,63.96,29.4,7,3,3,0
2022-03-17 08:00:00,68.3,26.7,8,3,3,0
2022-03-17 09:00:00,73.47,27.7,9,3,3,0
2022-03-17 10:00:00,76.17,25.6,10,3,3,0
2022-03-17 11:00:00,78.26,25.3,11,3,3,0
2022-03-17 12:00:00,75.03,25.8,12,3,3,0
2022-03-17 13:00:00,77.26,24.9,13,3,3,0
2022-03-17 14:00:00,78.66,23.8,14,3,3,0
2022-03-17 15:00:00,77.47,23.4,15,3,3,0
2022-03-17 16:00:00,79.83,22.8,16,3,3,0
2022-03-17 17:00:00,86.84,24.6,17,3,3,0
2022-03-17 18:00:00,87.21,25.8,18,3,3,0
2022-03-17 19:00:00,87.74,26.2,19,3,3,0
2022-03-17 20:00:00,92.26,27.9,20,3,3,0
2022-03-17 21:00:00,91.04,29.1,21,3,3,0
2022-03-17 22:00:00,82.44,29.8,22,3,3,0
2022-03-17 23:00:00,74.41,30.3,23,3,3,0
2022-03-18 00:00:00,49.79,31.6,0,4,3,0
2022-03-18 01:00:00,53.63,32.2,1,4,3,0
2022-03-18 02:00:00,50.81,31.1,2,4,3,0
2022-03-18 03:00:00,56.56,33.0,3,4,3,0
2022-03-18 04:00:00,52.56,31.4,4,4,3,0
2022-03-18 05:00:00,54.38,30.8,5,4,3,0
2022-03-18 06:00:00,58.2,30.6,6,4,3,0
2022-03-18 07:00:00,64.06,29.2,7,4,3,0
2022-03-18 08:00:00,67.09,28.8,8,4,3,0
2022-03-18 09:00:00,73.55,27.2,9,4,3,0
2022-03-18 10:00:00,73.58,25.5,10,4,3,0
2022-03-18 11:00:00,77.5,25.5,11,4,3,0
2022-03-18 12:00:00,75.98,23.6,12,4,3,0
2022-03-18 13:00:00,81.69,24.2,13,4,3,0
2022-03-18 14:00:00,78.3,24.0,14,4,3,0
2022-03-18 15:00:00,77.73,24.0,15,4,3,0
2022-03-18 16:00:00,81.5,24.4,16,4,3,0
2022-03-18 17:00:00,84.75,23.7,17,4,3,0
2022-03-18 18:00:00,87.24,25.6,18,4,3,0
2022-03-18 19:00:00,88.12,27.0,19,4,3,0
2022-03-18 20:00:00,87.75,28.1,20,4,3,0
2022-03-18 21:00:00,90.52,28.2,21,4,3,0
2022-03-18 22:00:00,85.41,31.0,22,4,3,0
2022-03-18 23:00:00,73.95,30.1,23,4,3,0
2022-03-19 00:00:00,46.18,32.2,0,5,3,1
2022-03-19 01:00:00,47.92,32.2,1,5,3,1
2022-03-19 02:00:00,45.81,31.5,2,5,3,1
2022-03-19 03:00:00,49.57,33.3,3,5,3,1
2022-03-19 04:00:00,47.83,30.5,4,5,3,1
2022-03-19 05:00:00,49.48,31.6,5,5,3,1
2022-03-19 06:00:00,53.2,30.8,6,5,3,1
2022-03-19 07:00:00,54.61,28.5,7,5,3,1
2022-03-19 08:00:00,58.2,29.1,8,5,3,1
2022-03-19 09:00:00,67.03,26.8,9,5,3,1
2022-03-19 10:00:00,67.49,26.2,10,5,3,1
2022-03-19 11:00:00,69.84,25.4,11,5,3,1
2022-03-19 12:00:00,68.62,24.4,12,5,3,1
2022-03-19 13:00:00,69.91,24.8,13,5,3,1
2022-03-19 14:00:00,71.95,24.6,14,5,3,1
2022-03-19 15:00:00,73.34,22.7,15,5,3,1
2022-03-19 16:00:00,71.56,25.6,16,5,3,1
2022-03-19 17:00:00,78.62,23.8,17,5,3,1
2022-03-19 18:00:00,76.72,26.8,18,5,3,1
2022-03-19 19:00:00,79.55,27.9,19,5,3,1
2022-03-19 20:00:00,81.03,27.1,20,5,3,1
2022-03-19 21:00:00,83.88,28.7,21,5,3,1
2022-03-19 22:00:00,73.29,29.1,22,5,3,1
2022-03-19 23:00:00,68.64,30.7,23,5,3,1
2022-03-20 00:00:00,43.46,31.2,0,6,3,1
2022-03-20 01:00:00,47.32,32.5,1,6,3,1
2022-03-20 02:00:00,48.85,33.0,2,6,3,1
2022-03-20 03:00:00,50.18,33.0,3,6,3,1
2022-03-20 04:00:00,47.18,31.0,4,6,3,1
2022-03-20 05:00:00,50.33,30.7,5,6,3,1
2022-03-20 06:00:00,51.34,28.7,6,6,3,1
2022-03-20 07:00:00,54.76,28.4,7,6,3,1
2022-03-20 08:00:00,60.95,28.8,8,6,3,1
2022-03-20 09:00:00,65.33,28.3,9,6,3,1
2022-03-20 10:00:00,71.38,25.0,10,6,3,1
2022-03-20 11:00:00,70.07,24.7,11,6,3,1
2022-03-20 12:00:00,69.39,24.5,12,6,3,1
2022-03-20 13:00:00,70.89,24.4,13,6,3,1
2022-03-20 14:00:00,73.5,23.4,14,6,3,1
2022-03-20 15:00:00,73.58,24.5,15,6,3,1
2022-03-20 16:00:00,67.17,24.2,16,6,3,1
2022-03-20 17:00:00,78.34,25.2,17,6,3,1
2022-03-20 18:00:00,78.57,26.4,18,6,3,1
2022-03-20 19:00:00,77.45,27.0,19,6,3,1
2022-03-20 20:00:00,82.78,27.7,20,6,3,1
2022-03-20 21:00:00,85.77,28.9,21,6,3,1
2022-03-20 22:00:00,74.83,29.9,22,6,3,1
2022-03-20 23:00:00,67.45,30.5,23,6,3,1
2022-03-21 00:00:00,51.28,31.3,0,0,3,0
2022-03-21 01:00:00,51.87,33.1,1,0,3,0
2022-03-21 02:00:00,50.96,32.4,2,0,3,0
2022-03-21 03:00:00,53.51,31.6,3,0,3,0
2022-03-21 04:00:00,54.03,32.0,4,0,3,0
2022-03-21 05:00:00,52.13,30.6,5,0,3,0
2022-03-21 06:00:00,59.22,30.9,6,0,3,0
2022-03-21 07:00:00,63.68,29.3,7,0,3,0
2022-03-21 08:00:00,67.55,27.9,8,0,3,0
2022-03-21 09:00:00,71.93,27.3,9,0,3,0
2022-03-21 10:00:00,74.23,24.7,10,0,3,0
2022-03-21 11:00:00,76.01,24.3,11,0,3,0
2022-03-21 12:00:00,73.96,23.6,12,0,3,0
2022-03-21 13:00:00,78.73,24.3,13,0,3,0
2022-03-21 14:00:00,77.73,25.4,14,0,3,0
2022-03-21 15:00:00,81.02,25.9,15,0,3,0
2022-03-21 16:00:00,77.38,25.0,16,0,3,0
2022-03-21 17:00:00,87.57,25.6,17,0,3,0
2022-03-21 18:00:00,86.52,24.6,18,0,3,0
2022-03-21 19:00:00,87.72,26.5,19,0,3,0
2022-03-21 20:00:00,90.72,27.4,20,0,3,0
2022-03-21 21:00:00,89.05,28.5,21,0,3,0
2022-03-21 22:00:00,82.46,29.9,22,0,3,0
2022-03-21 23:00:00,71.9,30.5,23,0,3,0
2022-03-22 00:00:00,47.34,29.9,0,1,3,0
2022-03-22 01:00:00,52.36,32.5,1,1,3,0
2022-03-22 02:00:00,50.12,31.1,2,1,3,0
2022-03-22 03:00:00,52.15,32.1,3,1,3,0
2022-03-22 04:00:00,55.87,33.1,4,1,3,0
2022-03-22 05:00:00,52.96,30.1,5,1,3,0
2022-03-22 06:00:00,57.23,28.0,6,1,3,0
2022-03-22 07:00:00,62.81,28.8,7,1,3,0
2022-03-22 08:00:00,67.83,28.9,8,1,3,0
2022-03-22 09:00:00,74.03,28.5,9,1,3,0
2022-03-22 10:00:00,74.73,25.0,10,1,3,0
2022-03-22 11:00:00,72.91,25.6,11,1,3,0
2022-03-22 12:00:00,74.25,24.2,12,1,3,0
2022-03-22 13:00:00,82.09,24.1,13,1,3,0
2022-03-22 14:00:00,79.94,26.1,14,1,3,0
2022-03-22 15:00:00,81.5,22.9,15,1,3,0
2022-03-22 16:00:00,79.37,24.7,16,1,3,0
2022-03-22 17:00:00,85.68,25.5,17,1,3,0
2022-03-22 18:00:00,86.44,26.9,18,1,3,0
2022-03-22 19:00:00,93.2,27.0,19,1,3,0
2022-03-22 20:00:00,90.64,28.2,20,1,3,0
2022-03-22 21:00:00,89.67,28.7,21,1,3,0
2022-03-22 22:00:00,79.61,30.2,22,1,3,0
2022-03-22 23:00:00,75.97,30.6,23,1,3,0
2022-03-23 00:00:00,50.24,32.0,0,2,3,0
2022-03-23 01:00:00,51.62,31.6,1,2,3,0
2022-03-23 02:00:00,53.56,32.3,2,2,3,0
2022-03-23 03:00:00,52.61,31.8,3,2,3,0
2022-03-23 04:00:00,55.47,32.4,4,2,3,0
2022-03-23 05:00:00,53.19,30.8,5,2,3,0
2022-03-23 06:00:00,55.87,28.6,6,2,3,0
2022-03-23 07:00:00,65.08,30.0,7,2,3,0
2022-03-23 08:00:00,67.53,27.3,8,2,3,0
2022-03-23 09:00:00,73.89,26.4,9,2,3,0
2022-03-23 10:00:00,75.2,25.5,10,2,3,0
2022-03-23 11:00:00,77.03,26.3,11,2,3,0
2022-03-23 12:00:00,74.55,22.8,12,2,3,0
2022-03-23 13:00:00,78.01,26.6,13,2,3,0
2022-03-23 14:00:00,79.41,24.8,14,2,3,0
2022-03-23 15:00:00,78.57,24.3,15,2,3,0
2022-03-23 16:00:00,80.64,24.5,16,2,3,0
2022-03-23 17:00:00,87.88,25.4,17,2,3,0
2022-03-23 18:00:00,89.66,26.4,18,2,3,0
2022-03-23 19:00:00,88.09,27.5,19,2,3,0
2022-03-23 20:00:00,90.71,28.4,20,2,3,0
2022-03-23 21:00:00,91.61,29.1,21,2,3,0
2022-03-23 22:00:00,82.9,29.8,22,2,3,0
2022-03-23 23:00:00,71.92,30.7,23,2,3,0
2022-03-24 00:00:00,51.3,31.3,0,3,3,0
2022-03-24 01:00:00,53.24,32.8,1,3,3,0
2022-03-24 02:00:00,53.9,32.5,2,3,3,0
2022-03-24 03:00:00,51.54,29.5,3,3,3,0
2022-03-24 04:00:00,54.85,32.0,4,3,3,0
2022-03-24 05:00:00,52.98,31.0,5,3,3,0
2022-03-24 06:00:00,58.07,30.0,6,3,3,0
2022-03-24 07:00:00,60.28,28.7,7,3,3,0
2022-03-24 08:00:00,68.33,28.9,8,3,3,0
2022-03-24 09:00:00,72.86,27.7,9,3,3,0
2022-03-24 10:00:00,74.51,25.4,10,3,3,0
2022-03-24 11:00:00,77.92,25.5,11,3,3,0
2022-03-24 12:00:00,76.29,23.8,12,3,3,0
2022-03-24 13:00:00,78.55,23.0,13,3,3,0
2022-03-24 14:00:00,79.97,23.5,14,3,3,0
2022-03-24 15:00:00,76.92,24.8,15,3,3,0
2022-03-24 16:00:00,79.5,25.3,16,3,3,0
2022-03-24 17:00:00,81.41,25.6,17,3,3,0
2022-03-24 18:00:00,86.2,26.6,18,3,3,0
2022-03-24 19:00:00,90.27,27.4,19,3,3,0
2022-03-24 20:00:00,91.0,27.5,20,3,3,0
2022-03-24 21:00:00,90.03,29.4,21,3,3,0
2022-03-24 22:00:00,82.9,30.6,22,3,3,0
2022-03-24 23:00:00,72.47,31.4,23,3,3,0
2022-03-25 00:00:00,50.87,32.4,0,4,3,0
2022-03-25 01:00:00,54.72,32.4,1,4,3,0
2022-03-25 02:00:00,54.55,32.3,2,4,3,0
2022-03-25 03:00:00,54.21,32.7,3,4,3,0
2022-03-25 04:00:00,53.74,31.4,4,4,3,0
2022-03-25 05:00:00,51.95,30.1,5,4,3,0
2022-03-25 06:00:00,57.17,29.9,6,4,3,0
2022-03-25 07:00:00,62.85,28.4,7,4,3,0
2022-03-25 08:00:00,67.02,27.5,8,4,3,0
2022-03-25 09:00:00,74.47,26.8,9,4,3,0
2022-03-25 10:00:00,76.98,25.4,10,4,3,0
2022-03-25 11:00:00,76.56,24.9,11,4,3,0
2022-03-25 12:00:00,77.17,23.0,12,4,3,0
2022-03-25 13:00:00,76.24,24.3,13,4,3,0
2022-03-25 14:00:00,81.16,24.0,14,4,3,0
2022-03-25 15:00:00,78.06,23.5,15,4,3,0
2022-03-25 16:00:00,79.25,25.1,16,4,3,0
2022-03-25 17:00:00,87.48,25.9,17,4,3,0
2022-03-25 18:00:00,89.09,24.7,18,4,3,0
2022-03-25 19:00:00,87.86,26.4,19,4,3,0
2022-03-25 20:00:00,89.42,27.4,20,4,3,0
2022-03-25 21:00:00,89.36,28.3,21,4,3,0
2022-03-25 22:00:00,80.96,30.7,22,4,3,0
2022-03-25 23:00:00,72.28,30.7,23,4,3,0
2022-03-26 00:00:00,43.32,31.3,0,5,3,1
2022-03-26 01:00:00,45.22,30.3,1,5,3,1
2022-03-26 02:00:00,48.46,32.5,2,5,3,1
2022-03-26 03:00:00,47.6,30.9,3,5,3,1
2022-03-26 04:00:00,47.63,31.5,4,5,3,1
2022-03-26 05:00:00,47.75,31.1,5,5,3,1
2022-03-26 06:00:00,53.91,31.1,6,5,3,1
2022-03-26 07:00:00,56.23,28.0,7,5,3,1
2022-03-26 08:00:00,60.77,25.6,8,5,3,1
2022-03-26 09:00:00,65.37,27.1,9,5,3,1
2022-03-26 10:00:00,69.74,27.4,10,5,3,1
2022-03-26 11:00:00,69.1,26.2,11,5,3,1
2022-03-26 12:00:00,72.43,24.7,12,5,3,1
2022-03-26 13:00:00,73.12,23.7,13,5,3,1
2022-03-26 14:00:00,74.74,24.6,14,5,3,1
2022-03-26 15:00:00,70.18,23.4,15,5,3,1
2022-03-26 16:00:00,72.92,24.9,16,5,3,1
2022-03-26 17:00:00,76.45,25.6,17,5,3,1
2022-03-26 18:00:00,75.55,26.8,18,5,3,1
2022-03-26 19:00:00,82.8,29.2,19,5,3,1
2022-03-26 20:00:00,80.61,28.3,20,5,3,1
2022-03-26 21:00:00,79.63,28.6,21,5,3,1
2022-03-26 22:00:00,73.33,30.0,22,5,3,1
2022-03-26 23:00:00,63.37,29.4,23,5,3,1
2022-03-27 00:00:00,43.73,30.9,0,6,3,1
2022-03-27 01:00:00,45.77,31.5,1,6,3,1
2022-03-27 02:00:00,48.72,31.6,2,6,3,1
2022-03-27 03:00:00,47.67,32.0,3,6,3,1
2022-03-27 04:00:00,49.51,30.8,4,6,3,1
2022-03-27 05:00:00,50.64,31.7,5,6,3,1
2022-03-27 06:00:00,52.99,30.0,6,6,3,1
2022-03-27 07:00:00,57.11,29.0,7,6,3,1
2022-03-27 08:00:00,61.0,27.7,8,6,3,1
2022-03-27 09:00:00,67.73,27.1,9,6,3,1
2022-03-27 10:00:00,67.99,26.7,10,6,3,1
2022-03-27 11:00:00,65.84,24.5,11,6,3,1
2022-03-27 12:00:00,69.78,24.0,12,6,3,1
2022-03-27 13:00:00,72.34,23.9,13,6,3,1
2022-03-27 14:00:00,71.47,22.9,14,6,3,1
2022-03-27 15:00:00,72.15,23.5,15,6,3,1
2022-03-27 16:00:00,70.94,24.2,16,6,3,1
2022-03-27 17:00:00,74.78,25.9,17,6,3,1
2022-03-27 18:00:00,75.75,26.2,18,6,3,1
2022-03-27 19:00:00,77.04,27.1,19,6,3,1
2022-03-27 20:00:00,82.39,28.7,20,6,3,1
2022-03-27 21:00:00,76.96,28.9,21,6,3,1
2022-03-27 22:00:00,73.27,30.3,22,6,3,1
2022-03-27 23:00:00,64.97,30.7,23,6,3,1
2022-03-28 00:00:00,49.76,31.7,0,0,3,0
2022-03-28 01:00:00,48.83,31.4,1,0,3,0
2022-03-28 02:00:00,50.35,30.0,2,0,3,0
2022-03-28 03:00:00,51.78,31.8,3,0,3,0
2022-03-28 04:00:00,56.19,32.6,4,0,3,0
2022-03-28 05:00:00,54.13,31.6,5,0,3,0
2022-03-28 06:00:00,59.08,30.8,6,0,3,0
2022-03-28 07:00:00,63.6,30.0,7,0,3,0
2022-03-28 08:00:00,68.09,28.1,8,0,3,0
2022-03-28 09:00:00,73.17,27.1,9,0,3,0
2022-03-28 10:00:00,73.92,25.5,10,0,3,0
2022-03-28 11:00:00,76.57,24.9,11,0,3,0
2022-03-28 12:00:00,77.75,25.0,12,0,3,0
2022-03-28 13:00:00,77.72,25.1,13,0,3,0
2022-03-28 14:00:00,80.64,23.9,14,0,3,0
2022-03-28 15:00:00,81.89,23.8,15,0,3,0
2022-03-28 16:00:00,81.1,24.5,16,0,3,0
2022-03-28 17:00:00,87.43,25.7,17,0,3,0
2022-03-28 18:00:00,87.56,24.8,18,0,3,0
2022-03-28 19:00:00,87.01,25.1,19,0,3,0
2022-03-28 20:00:00,88.68,27.6,20,0,3,0
2022-03-28 21:00:00,91.26,28.1,21,0,3,0
2022-03-28 22:00:00,83.2,29.6,22,0,3,0
2022-03-28 23:00:00,77.27,30.7,23,0,3,0
2022-03-29 00:00:00,50.26,31.1,0,1,3,0
2022-03-29 01:00:00,51.42,33.0,1,1,3,0
2022-03-29 02:00:00,51.94,32.3,2,1,3,0
2022-03-29 03:00:00,55.76,32.1,3,1,3,0
2022-03-29 04:00:00,54.07,32.0,4,1,3,0
2022-03-29 05:00:00,52.8,29.9,5,1,3,0
2022-03-29 06:00:00,58.07,30.8,6,1,3,0
2022-03-29 07:00:00,64.39,29.0,7,1,3,0
2022-03-29 08:00:00,68.45,28.5,8,1,3,0
2022-03-29 09:00:00,71.95,26.1,9,1,3,0
2022-03-29 10:00:00,73.06,24.8,10,1,3,0
2022-03-29 11:00:00,76.52,25.8,11,1,3,0
2022-03-29 12:00:00,77.08,24.8,12,1,3,0
2022-03-29 13:00:00,80.31,23.4,13,1,3,0
2022-03-29 14:00:00,80.83,23.3,14,1,3,0
2022-03-29 15:00:00,79.5,25.0,15,1,3,0
2022-03-29 16:00:00,79.05,23.6,16,1,3,0
2022-03-29 17:00:00,85.51,26.5,17,1,3,0
2022-03-29 18:00:00,86.26,25.3,18,1,3,0
2022-03-29 19:00:00,88.47,27.5,19,1,3,0
2022-03-29 20:00:00,90.2,27.7,20,1,3,0
2022-03-29 21:00:00,89.59,29.5,21,1,3,0
2022-03-29 22:00:00,82.68,29.6,22,1,3,0
2022-03-29 23:00:00,72.66,30.7,23,1,3,0
2022-03-30 00:00:00,48.98,31.5,0,2,3,0
2022-03-30 01:00:00,49.94,31.1,1,2,3,0
2022-03-30 02:00:00,53.3,32.6,2,2,3,0
2022-03-30 03:00:00,52.8,31.5,3,2,3,0
2022-03-30 04:00:00,53.89,31.3,4,2,3,0
2022-03-30 05:00:00,53.82,30.0,5,2,3,0
2022-03-30 06:00:00,58.56,28.0,6,2,3,0
2022-03-30 07:00:00,62.76,28.9,7,2,3,0
2022-03-30 08:00:00,67.35,29.9,8,2,3,0
2022-03-30 09:00:00,72.71,27.6,9,2,3,0
2022-03-30 10:00:00,73.04,26.0,10,2,3,0
2022-03-30 11:00:00,78.69,25.0,11,2,3,0
2022-03-30 12:00:00,80.15,24.6,12,2,3,0
2022-03-30 13:00:00,80.02,24.6,13,2,3,0
2022-03-30 14:00:00,81.35,23.1,14,2,3,0
2022-03-30 15:00:00,80.35,25.0,15,2,3,0
2022-03-30 16:00:00,80.54,25.1,16,2,3,0
2022-03-30 17:00:00,82.98,25.7,17,2,3,0
2022-03-30 18:00:00,87.12,26.4,18,2,3,0
2022-03-30 19:00:00,87.11,27.0,19,2,3,0
2022-03-30 20:00:00,90.69,28.5,20,2,3,0
2022-03-30 21:00:00,91.15,29.5,21,2,3,0
2022-03-30 22:00:00,84.98,29.7,22,2,3,0
2022-03-30 23:00:00,74.18,30.4,23,2,3,0
2022-03-31 00:00:00,50.07,31.5,0,3,3,0
2022-03-31 01:00:00,52.43,33.1,1,3,3,0
2022-03-31 02:00:00,52.82,31.0,2,3,3,0
2022-03-31 03:00:00,51.73,30.7,3,3,3,0
2022-03-31 04:00:00,54.16,31.6,4,3,3,0
2022-03-31 05:00:00,53.99,30.9,5,3,3,0
2022-03-31 06:00:00,57.88,30.1,6,3,3,0
2022-03-31 07:00:00,62.68,29.2,7,3,3,0
2022-03-31 08:00:00,65.02,27.8,8,3,3,0
2022-03-31 09:00:00,70.79,28.2,9,3,3,0
2022-03-31 10:00:00,75.11,24.7,10,3,3,0
2022-03-31 11:00:00,78.48,24.5,11,3,3,0
2022-03-31 12:00:00,77.56,24.5,12,3,3,0
2022-03-31 13:00:00,77.8,22.8,13,3,3,0
2022-03-31 14:00:00,77.57,23.9,14,3,3,0
2022-03-31 15:00:00,81.22,25.5,15,3,3,0
2022-03-31 16:00:00,79.01,24.6,16,3,3,0
2022-03-31 17:00:00,86.92,25.4,17,3,3,0
2022-03-31 18:00:00,87.95,25.0,18,3,3,0
2022-03-31 19:00:00,89.58,26.5,19,3,3,0
2022-03-31 20:00:00,90.24,27.7,20,3,3,0
2022-03-31 21:00:00,91.37,28.8,21,3,3,0
2022-03-31 22:00:00,83.11,31.0,22,3,3,0
2022-03-31 23:00:00,73.0,31.3,23,3,3,0
2022-04-01 00:00:00,51.96,31.6,0,4,4,0
2022-04-01 01:00:00,53.39,33.1,1,4,4,0
2022-04-01 02:00:00,56.94,33.4,2,4,4,0
2022-04-01 03:00:00,60.19,33.8,3,4,4,0
2022-04-01 04:00:00,60.32,33.7,4,4,4,0
2022-04-01 05:00:00,57.6,31.0,5,4,4,0
2022-04-01 06:00:00,61.48,30.4,6,4,4,0
2022-04-01 07:00:00,67.64,29.0,7,4,4,0
2022-04-01 08:00:00,71.9,28.8,8,4,4,0
2022-04-01 09:00:00,80.13,28.3,9,4,4,0
2022-04-01 10:00:00,77.82,27.8,10,4,4,0
2022-04-01 11:00:00,79.71,26.1,11,4,4,0
2022-04-01 12:00:00,80.57,25.3,12,4,4,0
2022-04-01 13:00:00,81.59,25.3,13,4,4,0
2022-04-01 14:00:00,83.49,24.3,14,4,4,0
2022-04-01 15:00:00,85.19,26.8,15,4,4,0
2022-04-01 16:00:00,83.86,24.2,16,4,4,0
2022-04-01 17:00:00,84.46,26.3,17,4,4,0
2022-04-01 18:00:00,94.72,28.6,18,4,4,0
2022-04-01 19:00:00,91.29,28.0,19,4,4,0
2022-04-01 20:00:00,97.0,28.8,20,4,4,0
2022-04-01 21:00:00,97.33,29.7,21,4,4,0
2022-04-01 22:00:00,91.85,30.9,22,4,4,0
2022-04-01 23:00:00,81.83,32.9,23,4,4,0
2022-04-02 00:00:00,46.35,30.7,0,5,4,1
2022-04-02 01:00:00,51.16,34.1,1,5,4,1
2022-04-02 02:00:00,51.64,31.9,2,5,4,1
2022-04-02 03:00:00,50.53,32.7,3,5,4,1
2022-04-02 04:00:00,52.44,32.1,4,5,4,1
2022-04-02 05:00:00,53.28,32.3,5,5,4,1
2022-04-02 06:00:00,55.03,29.7,6,5,4,1
2022-04-02 07:00:00,61.86,30.4,7,5,4,1
2022-04-02 08:00:00,67.04,30.6,8,5,4,1
2022-04-02 09:00:00,70.67,26.9,9,5,4,1
2022-04-02 10:00:00,71.6,27.2,10,5,4,1
2022-04-02 11:00:00,73.44,25.6,11,5,4,1
2022-04-02 12:00:00,73.87,25.9,12,5,4,1
2022-04-02 13:00:00,74.52,25.2,13,5,4,1
2022-04-02 14:00:00,76.53,24.5,14,5,4,1
2022-04-02 15:00:00,75.35,25.5,15,5,4,1
2022-04-02 16:00:00,75.24,27.0,16,5,4,1
2022-04-02 17:00:00,81.53,26.0,17,5,4,1
2022-04-02 18:00:00,83.31,27.6,18,5,4,1
2022-04-02 19:00:00,84.98,26.9,19,5,4,1
2022-04-02 20:00:00,88.01,28.2,20,5,4,1
2022-04-02 21:00:00,87.54,30.4,21,5,4,1
2022-04-02 22:00:00,81.62,32.2,22,5,4,1
2022-04-02 23:00:00,72.01,32.1,23,5,4,1
2022-04-03 00:00:00,48.05,32.2,0,6,4,1
2022-04-03 01:00:00,50.48,32.9,1,6,4,1
2022-04-03 02:00:00,51.26,32.0,2,6,4,1
2022-04-03 03:00:00,52.94,33.3,3,6,4,1
2022-04-03 04:00:00,53.8,33.2,4,6,4,1
2022-04-03 05:00:00,51.71,31.5,5,6,4,1
2022-04-03 06:00:00,58.81,30.6,6,6,4,1
2022-04-03 07:00:00,60.33,30.2,7,6,4,1
2022-04-03 08:00:00,62.54,28.7,8,6,4,1
2022-04-03 09:00:00,71.28,27.9,9,6,4,1
2022-04-03 10:00:00,71.21,28.7,10,6,4,1
2022-04-03 11:00:00,72.32,26.0,11,6,4,1
2022-04-03 12:00:00,72.86,25.2,12,6,4,1
2022-04-03 13:00:00,78.62,24.6,13,6,4,1
2022-04-03 14:00:00,77.1,25.6,14,6,4,1
2022-04-03 15:00:00,77.42,25.0,15,6,4,1
2022-04-03 16:00:00,76.79,25.0,16,6,4,1
2022-04-03 17:00:00,82.6,27.2,17,6,4,1
2022-04-03 18:00:00,86.02,28.1,18,6,4,1
2022-04-03 19:00:00,84.46,27.5,19,6,4,1
2022-04-03 20:00:00,83.62,27.5,20,6,4,1
2022-04-03 21:00:00,90.56,30.8,21,6,4,1
2022-04-03 22:00:00,80.08,30.5,22,6,4,1
2022-04-03 23:00:00,72.48,32.5,23,6,4,1
2022-04-04 00:00:00,52.5,30.9,0,0,4,0
2022-04-04 01:00:00,55.96,33.6,1,0,4,0
2022-04-04 02:00:00,55.46,32.0,2,0,4,0
2022-04-04 03:00:00,58.03,33.4,3,0,4,0
2022-04-04 04:00:00,57.5,32.5,4,0,4,0
2022-04-04 05:00:00,58.73,31.1,5,0,4,0
2022-04-04 06:00:00,61.04,30.7,6,0,4,0
2022-04-04 07:00:00,71.3,30.6,7,0,4,0
2022-04-04 08:00:00,73.4,29.1,8,0,4,0
2022-04-04 09:00:00,75.1,28.4,9,0,4,0
2022-04-04 10:00:00,78.98,28.6,10,0,4,0
2022-04-04 11:00:00,80.61,24.9,11,0,4,0
2022-04-04 12:00:00,82.53,26.8,12,0,4,0
2022-04-04 13:00:00,82.38,25.2,13,0,4,0
2022-04-04 14:00:00,85.08,24.3,14,0,4,0
2022-04-04 15:00:00,84.82,24.1,15,0,4,0
2022-04-04 16:00:00,83.81,25.4,16,0,4,0
